Anno,Codice Istat,Comune,Densità
2011,24003,Alonte,142,24
2011,24004,Altavilla Vicentina,703,11
2011,24005,Altissimo,151,07
2011,24006,Arcugnano,190,02
2011,24007,Arsiero,79,93
2011,24008,Arzignano,744,75
2011,24009,Asiago,39,25
2011,24010,Asigliano Veneto,108,4
2011,24011,Barbarano Vicentino,233,88
2011,24012,Bassano del Grappa,916,05
2011,24013,Bolzano Vicentino,326,35
2011,24014,Breganze,399,68
2011,24015,Brendola,264,24
2011,24016,Bressanvido,360,93
2011,24017,Brogliano,317,89
2011,24018,Caldogno,702,06
2011,24019,Caltrano,115,55
2011,24020,Calvene,115,13
2011,24021,Camisano Vicentino,354,03
2011,24022,Campiglia dei Berici,164,68
2011,24023,Campolongo sul Brenta,86,08
2011,24024,Carrè,416,67
2011,24025,Cartigliano,506,8
2011,24026,Cassola,1.110,08
2011,24027,Castegnero,247,84
2011,24028,Castelgomberto,353,24
2011,24029,Chiampo,566,74
2011,24030,Chiuppano,569,78
2011,24031,Cismon del Grappa,27,61
2011,24032,Cogollo del Cengio,93,48
2011,24033,Conco,80,51
2011,24034,Cornedo Vicentino,508,04
2011,24035,Costabissara,542,58
2011,24036,Creazzo,1.029,44
2011,24037,Crespadoro,48,27
2011,24038,Dueville,691
2011,24039,Enego,34,17
2011,24040,Fara Vicentino,256,08
2011,24041,Foza,20,34
2011,24042,Gallio,50,42
2011,24043,Gambellara,258,22
2011,24044,Gambugliano,106,25
2011,24045,Grancona,153,98
2011,24046,Grisignano di Zocco,251,47
2011,24047,Grumolo delle Abbadesse,251,54
2011,24048,Isola Vicentina,365,04
2011,24049,Laghi,5,54
2011,24050,Lastebasse,12,13
2011,24051,Longare,249,21
2011,24052,Lonigo,315,81
2011,24053,Lugo di Vicenza,255,14
2011,24054,Lusiana,79,77
2011,24055,Malo,480,88
2011,24056,Marano Vicentino,761,18
2011,24057,Marostica,376,53
2011,24058,Mason Vicentino,292,33
2011,24059,Molvena,350
2011,24060,Montebello Vicentino,305,98
2011,24061,Montecchio Maggiore,759,15
2011,24062,Montecchio Precalcino,347,55
2011,24063,Monte di Malo,121,39
2011,24064,Montegalda,190
2011,24065,Montegaldella,130,88
2011,24066,Monteviale,309,76
2011,24067,Monticello Conte Otto,896,57
2011,24068,Montorso Vicentino,346,74
2011,24069,Mossano,125,93
2011,24070,Mussolente,496,36
2011,24071,Nanto,213,24
2011,24072,Nogarole Vicentino,126,78
2011,24073,Nove,626,42
2011,24074,Noventa Vicentina,383,13
2011,24075,Orgiano,174,48
2011,24076,Pedemonte,60,39
2011,24077,Pianezze,413
2011,24078,Piovene Rocchette,641,94
2011,24079,Poiana Maggiore,156,21
2011,24080,Posina,13,27
2011,24081,Pove del Grappa,315,2
2011,24082,Pozzoleone,246,81
2011,24083,Quinto Vicentino,326,95
2011,24084,Recoaro Terme,112,05
2011,24085,Roana,54,97
2011,24086,Romano d'Ezzelino,674,37
2011,24087,Rosà,577,5
2011,24088,Rossano Veneto,739,81
2011,24089,Rotzo,22,61
2011,24090,Salcedo,170
2011,24091,Sandrigo,299,57
2011,24092,San Germano dei Berici,74,77
2011,24093,San Nazario,75,17
2011,24094,San Pietro Mussolino,384,76
2011,24095,Santorso,435,15
2011,24096,San Vito di Leguzzano,584,59
2011,24097,Sarcedo,384,93
2011,24098,Sarego,278,08
2011,24099,Schiavon,217,08
2011,24100,Schio,583,14
2011,24101,Solagna,119,62
2011,24102,Sossano,209,19
2011,24103,Sovizzo,451,08
2011,24104,Tezze sul Brenta,700,22
2011,24105,Thiene,1.173,79
2011,24106,Tonezza del Cimone,39,79
2011,24107,Torrebelvicino,287,33
2011,24108,Torri di Quartesolo,625,94
2011,24110,Trissino,394,29
2011,24111,Valdagno,530,08
2011,24112,Valdastico,58,31
2011,24113,Valli del Pasubio,67,36
2011,24114,Valstagna,72,68
2011,24115,Velo d'Astico,108,82
2011,24116,Vicenza,1.379,93
2011,24117,Villaga,84,57
2011,24118,Villaverla,392,23
2011,24119,Zanè,871,58
2011,24120,Zermeghedo,455,67
2011,24121,Zovencedo,88,57
2011,24122,Zugliano,485,29
2011,25001,Agordo,179,58
2011,25002,Alano di Piave,79,92
2011,25003,Alleghe,44,6
2011,25004,Arsiè,37,88
2011,25005,Auronzo di Cadore,15,6
2011,25006,Belluno,241,23
2011,25007,Borca di Cadore,30,26
2011,25008,Calalzo di Cadore,50,07
2011,25009,Castellavazzo,85,27
2011,25010,Cencenighe Agordino,77,78
2011,25011,Cesiomaggiore,50,3
2011,25012,Chies d'Alpago,31,7
2011,25013,Cibiana di Cadore,19,58
2011,25014,Colle Santa Lucia,25,72
2011,25015,Comelico Superiore,24,3
2011,25016,Cortina d'Ampezzo,23,09
2011,25017,Danta di Cadore,64,38
2011,25018,Domegge di Cadore,51,03
2011,25019,Falcade,38,52
2011,25020,Farra d'Alpago,65,8
2011,25021,Feltre,203,85
2011,25022,Fonzaso,120,11
2011,25023,Canale d'Agordo,25,25
2011,25024,Forno di Zoldo,30,86
2011,25025,Gosaldo,14,83
2011,25026,Lamon,55,68
2011,25027,La Valle Agordina,23,59
2011,25028,Lentiai,79,23
2011,25029,Limana,129,01
2011,25030,Livinallongo del Col di Lana,13,91
2011,25031,Longarone,38,13
2011,25032,Lorenzago di Cadore,20,62
2011,25033,Lozzo di Cadore,49,44
2011,25034,Mel,72,01
2011,25035,Ospitale di Cadore,8,08
2011,25036,Pedavena,177,99
2011,25037,Perarolo di Cadore,8,76
2011,25038,Pieve d'Alpago,75,75
2011,25039,Pieve di Cadore,59,23
2011,25040,Ponte nelle Alpi,144,22
2011,25041,Puos d'Alpago,184,93
2011,25042,Quero,88,8
2011,25043,Rivamonte Agordino,28,62
2011,25044,Rocca Pietore,17,49
2011,25045,San Gregorio nelle Alpi,84,37
2011,25046,San Nicolò di Comelico,16,35
2011,25047,San Pietro di Cadore,32,24
2011,25048,Santa Giustina,188,44
2011,25049,San Tomaso Agordino,35,52
2011,25050,Santo Stefano di Cadore,26,51
2011,25051,San Vito di Cadore,29,48
2011,25052,Sappada,20,8
2011,25053,Sedico,108,57
2011,25054,Selva di Cadore,15,6
2011,25055,Seren del Grappa,40,9
2011,25056,Sospirolo,48,53
2011,25057,Soverzene,28,3
2011,25058,Sovramonte,29,67
2011,25059,Taibon Agordino,19,91
2011,25060,Tambre,31,71
2011,25061,Trichiana,110,68
2011,25062,Vallada Agordina,38,41
2011,25063,Valle di Cadore,49,52
2011,25064,Vas,46,01
2011,25065,Vigo di Cadore,21,16
2011,25066,Vodo Cadore,19,13
2011,25067,Voltago Agordino,38,78
2011,25068,Zoldo Alto,16,03
2011,25069,Zoppè di Cadore,59,77
2011,26001,Altivole,305,91
2011,26002,Arcade,519,4
2011,26003,Asolo,353
2011,26004,Borso del Grappa,179,48
2011,26005,Breda di Piave,303,16
2011,26006,Caerano di San Marco,657,02
2011,26007,Cappella Maggiore,423,15
2011,26008,Carbonera,559,6
2011,26009,Casale sul Sile,473,2
2011,26010,Casier,816
2011,26011,Castelcucco,247,05
2011,26012,Castelfranco Veneto,644,81
2011,26013,Castello di Godego,389,33
2011,26014,Cavaso del Tomba,158,42
2011,26015,Cessalto,136,28
2011,26016,Chiarano,184,45
2011,26017,Cimadolmo,191,63
2011,26018,Cison di Valmarino,94,24
2011,26019,Codognè,244,84
2011,26020,Colle Umberto,379,71
2011,26021,Conegliano,943,5
2011,26022,Cordignano,270,69
2011,26023,Cornuda,500,89
2011,26024,Crespano del Grappa,262,35
2011,26025,Crocetta del Montello,227,95
2011,26026,Farra di Soligo,317,98
2011,26027,Follina,162,02
2011,26028,Fontanelle,163,61
2011,26029,Fonte,412,26
2011,26030,Fregona,73,68
2011,26031,Gaiarine,213,45
2011,26032,Giavera del Montello,258,09
2011,26033,Godega di Sant'Urbano,251,6
2011,26034,Gorgo al Monticano,155,09
2011,26035,Istrana,343,57
2011,26036,Loria,391,68
2011,26037,Mansuè,185,35
2011,26038,Mareno di Piave,347,7
2011,26039,Maser,190,92
2011,26040,Maserada sul Piave,320,66
2011,26041,Meduna di Livenza,195,56
2011,26042,Miane,110,94
2011,26043,Mogliano Veneto,595,82
2011,26044,Monastier di Treviso,161,14
2011,26045,Monfumo,127,35
2011,26046,Montebelluna,628,16
2011,26047,Morgano,370,85
2011,26048,Moriago della Battaglia,199,71
2011,26049,Motta di Livenza,283,56
2011,26050,Nervesa della Battaglia,192,16
2011,26051,Oderzo,469,93
2011,26052,Ormelle,236,28
2011,26053,Orsago,366,36
2011,26054,Paderno del Grappa,111,64
2011,26055,Paese,564,16
2011,26056,Pederobba,258,09
2011,26057,Pieve di Soligo,633,47
2011,26058,Ponte di Piave,253,66
2011,26059,Ponzano Veneto,551,18
2011,26060,Portobuffolè,157,6
2011,26061,Possagno,181,65
2011,26062,Povegliano,387,69
2011,26063,Preganziol,731,53
2011,26064,Quinto di Treviso,510,32
2011,26065,Refrontolo,138,47
2011,26066,Resana,373
2011,26067,Revine Lago,119,47
2011,26068,Riese Pio X,354,69
2011,26069,Roncade,225,98
2011,26070,Salgareda,243,53
2011,26071,San Biagio di Callalta,268,96
2011,26072,San Fior,382,25
2011,26073,San Pietro di Feletto,273,59
2011,26074,San Polo di Piave,235,41
2011,26075,Santa Lucia di Piave,456,88
2011,26076,San Vendemiano,546,58
2011,26077,San Zenone degli Ezzelini,369,85
2011,26078,Sarmede,176,42
2011,26079,Segusino,107,24
2011,26080,Sernaglia della Battaglia,312,81
2011,26081,Silea,530,43
2011,26082,Spresiano,455,7
2011,26083,Susegana,265,89
2011,26084,Tarzo,192,31
2011,26085,Trevignano,397,26
2011,26086,Treviso,1.459,93
2011,26087,Valdobbiadene,176,28
2011,26088,Vazzola,269,69
2011,26089,Vedelago,265,69
2011,26090,Vidor,279,63
2011,26091,Villorba,583,14
2011,26092,Vittorio Veneto,346,27
2011,26093,Volpago del Montello,225,06
2011,26094,Zenson di Piave,185,31
2011,26095,Zero Branco,421,15
2011,27001,Annone Veneto,154,42
2011,27002,Campagna Lupia,79,09
2011,27003,Campolongo Maggiore,439,66
2011,27004,Camponogara,604,67
2011,27005,Caorle,77,82
2011,27006,Cavarzere,105,03
2011,27007,Ceggia,282,82
2011,27008,Chioggia,268,57
2011,27009,Cinto Caomaggiore,152,37
2011,27010,Cona,49,09
2011,27011,Concordia Sagittaria,154,97
2011,27012,Dolo,619,3
2011,27013,Eraclea,133,26
2011,27014,Fiesso d'Artico,1.227,46
2011,27015,Fossalta di Piave,434,64
2011,27016,Fossalta di Portogruaro,191,92
2011,27017,Fossò,673,47
2011,27018,Gruaro,163,26
2011,27019,Jesolo,255,43
2011,27020,Marcon,635,43
2011,27021,Martellago,1.051,99
2011,27022,Meolo,242,32
2011,27023,Mira,389,9
2011,27024,Mirano,578,53
2011,27025,Musile di Piave,256,44
2011,27026,Noale,624,7
2011,27027,Noventa di Piave,378,78
2011,27028,Pianiga,599,75
2011,27029,Portogruaro,244,99
2011,27030,Pramaggiore,191,53
2011,27031,Quarto d'Altino,289,75
2011,27032,Salzano,738,49
2011,27033,San Donà di Piave,516,18
2011,27034,San Michele al Tagliamento,106,84
2011,27035,Santa Maria di Sala,618,5
2011,27036,San Stino di Livenza,191,64
2011,27037,Scorzè,567,66
2011,27038,Spinea,1.791,8
2011,27039,Stra,858,98
2011,27040,Teglio Veneto,201,3
2011,27041,Torre di Mosto,123,55
2011,27042,Venezia,627,21
2011,27043,Vigonovo,774,84
2011,27044,Cavallino-Treporti,293,7
2011,28001,Abano Terme,893,89
2011,28002,Agna,181,06
2011,28003,Albignasego,1.122,24
2011,28004,Anguillara Veneta,212,93
2011,28005,Arquà Petrarca,147,36
2011,28006,Arre,176,69
2011,28007,Arzergrande,344,04
2011,28008,Bagnoli di Sopra,103,72
2011,28009,Baone,127,62
2011,28010,Barbona,85,12
2011,28011,Battaglia Terme,624,92
2011,28012,Boara Pisani,157,27
2011,28013,Borgoricco,412,34
2011,28014,Bovolenta,147,93
2011,28015,Brugine,346,94
2011,28016,Cadoneghe,1.235,97
2011,28017,Campodarsego,554,14
2011,28018,Campodoro,242,86
2011,28019,Camposampiero,570,33
2011,28020,Campo San Martino,437,71
2011,28021,Candiana,111,26
2011,28022,Carceri,165,88
2011,28023,Carmignano di Brenta,513,47
2011,28026,Cartura,285,8
2011,28027,Casale di Scodosia,229,76
2011,28028,Casalserugo,350,84
2011,28029,Castelbaldo,107,04
2011,28030,Cervarese Santa Croce,325,6
2011,28031,Cinto Euganeo,102,34
2011,28032,Cittadella,543,66
2011,28033,Codevigo,92,62
2011,28034,Conselve,424,63
2011,28035,Correzzola,129,01
2011,28036,Curtarolo,483,42
2011,28037,Este,505,12
2011,28038,Fontaniva,397,82
2011,28039,Galliera Veneta,780,78
2011,28040,Galzignano Terme,242,36
2011,28041,Gazzo,188,59
2011,28042,Grantorto,329,93
2011,28043,Granze,177,72
2011,28044,Legnaro,575,23
2011,28045,Limena,513,8
2011,28046,Loreggia,384,68
2011,28047,Lozzo Atestino,132,29
2011,28048,Maserà di Padova,516,63
2011,28049,Masi,129,71
2011,28050,Massanzago,447,5
2011,28051,Megliadino San Fidenzio,125,58
2011,28052,Megliadino San Vitale,131,19
2011,28053,Merlara,131,96
2011,28054,Mestrino,568,34
2011,28055,Monselice,344,71
2011,28056,Montagnana,208,03
2011,28057,Montegrotto Terme,723,73
2011,28058,Noventa Padovana,1.509,72
2011,28059,Ospedaletto Euganeo,274,02
2011,28060,Padova,2.213,47
2011,28061,Pernumia,295,91
2011,28062,Piacenza d'Adige,73,87
2011,28063,Piazzola sul Brenta,268,5
2011,28064,Piombino Dese,315,22
2011,28065,Piove di Sacco,536,97
2011,28066,Polverara,313,13
2011,28067,Ponso,223,85
2011,28068,Pontelongo,361,57
2011,28069,Ponte San Nicolò,981,26
2011,28070,Pozzonovo,148,16
2011,28071,Rovolon,173,84
2011,28072,Rubano,1.074,73
2011,28073,Saccolongo,359,93
2011,28074,Saletto,253,06
2011,28075,San Giorgio delle Pertiche,531,49
2011,28076,San Giorgio in Bosco,222,17
2011,28077,San Martino di Lupari,536,91
2011,28078,San Pietro in Gu,256,46
2011,28079,San Pietro Viminario,226,02
2011,28080,Santa Giustina in Colle,399,27
2011,28081,Santa Margherita d'Adige,180,63
2011,28082,Sant'Angelo di Piove di Sacco,515,57
2011,28083,Sant'Elena,272,13
2011,28084,Sant'Urbano,68,05
2011,28085,Saonara,745,85
2011,28086,Selvazzano Dentro,1.127,14
2011,28087,Solesino,694,56
2011,28088,Stanghella,219,34
2011,28089,Teolo,285,14
2011,28090,Terrassa Padovana,178,16
2011,28091,Tombolo,743,69
2011,28092,Torreglia,331,06
2011,28093,Trebaseleghe,410,39
2011,28094,Tribano,229,33
2011,28095,Urbana,128,53
2011,28096,Veggiano,281,79
2011,28097,Vescovana,77,53
2011,28098,Vighizzolo d'Este,54,65
2011,28099,Vigodarzere,646,03
2011,28100,Vigonza,661,17
2011,28101,Villa del Conte,318,38
2011,28102,Villa Estense,145,25
2011,28103,Villafranca Padovana,412,27
2011,28104,Villanova di Camposampiero,488,36
2011,28105,Vo,167,21
2011,28106,Due Carrare,335,86
2011,29001,Adria,177,96
2011,29002,Ariano nel Polesine,56,13
2011,29003,Arquà Polesine,140,4
2011,29004,Badia Polesine,237,28
2011,29005,Bagnolo di Po,64,35
2011,29006,Bergantino,144,01
2011,29007,Bosaro,252,17
2011,29008,Calto,74,64
2011,29009,Canaro,87,13
2011,29010,Canda,70,42
2011,29011,Castelguglielmo,74,12
2011,29012,Castelmassa,360,08
2011,29013,Castelnovo Bariano,77,45
2011,29014,Ceneselli,63,32
2011,29015,Ceregnano,122,97
2011,29017,Corbola,136,3
2011,29018,Costa di Rovigo,166,21
2011,29019,Crespino,61,6
2011,29021,Ficarolo,146,07
2011,29022,Fiesso Umbertiano,156,37
2011,29023,Frassinelle Polesine,69,68
2011,29024,Fratta Polesine,132,58
2011,29025,Gaiba,90,33
2011,29026,Gavello,65,45
2011,29027,Giacciano con Baruchella,118,91
2011,29028,Guarda Veneta,68,32
2011,29029,Lendinara,216,21
2011,29030,Loreo,90,13
2011,29031,Lusia,202,6
2011,29032,Melara,106,08
2011,29033,Occhiobello,349,57
2011,29034,Papozze,75,09
2011,29035,Pettorazza Grimani,77,12
2011,29036,Pincara,71,57
2011,29037,Polesella,244,82
2011,29038,Pontecchio Polesine,181,3
2011,29039,Porto Tolle,44,09
2011,29040,Rosolina,88,92
2011,29041,Rovigo,461,66
2011,29042,Salara,84,2
2011,29043,San Bellino,72,85
2011,29044,San Martino di Venezze,130,26
2011,29045,Stienta,138,3
2011,29046,Taglio di Po,107,42
2011,29047,Trecenta,84,39
2011,29048,Villadose,158,59
2011,29049,Villamarzana,85,39
2011,29050,Villanova del Ghebbo,183,14
2011,29051,Villanova Marchesana,55,11
2011,29052,Porto Viro,109,86
2012,23001,Affi,233,64
2012,23002,Albaredo d'Adige,187,98
2012,23003,Angiari,163,26
2012,23004,Arcole,333,14
2012,23005,Badia Calavena,99,07
2012,23006,Bardolino,124,74
2012,23007,Belfiore,115,28
2012,23008,Bevilacqua,148,43
2012,23009,Bonavigo,113,2
2012,23010,Boschi Sant'Anna,162
2012,23011,Bosco Chiesanuova,55,96
2012,23012,Bovolone,381,96
2012,23013,Brentino Belluno,53,96
2012,23014,Brenzone,49,9
2012,23015,Bussolengo,815,35
2012,23016,Buttapietra,407,56
2012,23017,Caldiero,726,15
2012,23018,Caprino Veronese,172,75
2012,23019,Casaleone,154,91
2012,23020,Castagnaro,111,76
2012,23021,Castel d'Azzano,1.214,64
2012,23022,Castelnuovo del Garda,366,5
2012,23023,Cavaion Veronese,436,36
2012,23024,Cazzano di Tramigna,126,42
2012,23025,Cerea,231,66
2012,23026,Cerro Veronese,244,8
2012,23027,Cologna Veneta,201,53
2012,23028,Colognola ai Colli,399,23
2012,23029,Concamarise,137,72
2012,23030,Costermano,216,92
2012,23031,Dolcè,65,74
2012,23032,Erbè,115,6
2012,23033,Erbezzo,23,33
2012,23034,Ferrara di Monte Baldo,8,29
2012,23035,Fumane,121,52
2012,23036,Garda,248,63
2012,23037,Gazzo Veronese,95,62
2012,23038,Grezzana,207,48
2012,23039,Illasi,212,32
2012,23040,Isola della Scala,163,55
2012,23041,Isola Rizza,196,19
2012,23042,Lavagno,564,83
2012,23043,Lazise,104
2012,23044,Legnago,312,42
2012,23045,Malcesine,54,41
2012,23046,Marano di Valpolicella,166,34
2012,23047,Mezzane di Sotto,127,55
2012,23048,Minerbe,158,18
2012,23049,Montecchia di Crosara,209
2012,23050,Monteforte d'Alpone,416,91
2012,23051,Mozzecane,291,86
2012,23052,Negrar,415,58
2012,23053,Nogara,222,21
2012,23054,Nogarole Rocca,121,78
2012,23055,Oppeano,204,53
2012,23056,Palù,93,78
2012,23057,Pastrengo,328,33
2012,23058,Pescantina,847,11
2012,23059,Peschiera del Garda,531,36
2012,23060,Povegliano Veronese,380,53
2012,23061,Pressana,144,35
2012,23062,Rivoli Veronese,115,3
2012,23063,Roncà,206,54
2012,23064,Ronco all'Adige,144,74
2012,23065,Roverchiara,137,42
2012,23066,Roveredo di Guà,151,18
2012,23067,Roverè Veronese,58,03
2012,23068,Salizzole,122,52
2012,23069,San Bonifacio,607,82
2012,23070,San Giovanni Ilarione,204,31
2012,23071,San Giovanni Lupatoto,1.297,62
2012,23072,Sanguinetto,302,06
2012,23073,San Martino Buon Albergo,410,51
2012,23074,San Mauro di Saline,50,27
2012,23075,San Pietro di Morubio,190,31
2012,23076,San Pietro in Cariano,639,56
2012,23077,Sant'Ambrogio di Valpolicella,487,7
2012,23078,Sant'Anna d'Alfaedo,58,83
2012,23079,San Zeno di Montagna,48,62
2012,23080,Selva di Progno,22,35
2012,23081,Soave,308,46
2012,23082,Sommacampagna,357,8
2012,23083,Sona,414,42
2012,23084,Sorgà,99,81
2012,23085,Terrazzo,110
2012,23086,Torri del Benaco,57,47
2012,23087,Tregnago,131,79
2012,23088,Trevenzuolo,101,67
2012,23089,Valeggio sul Mincio,229,88
2012,23090,Velo Veronese,40,31
2012,23091,Verona,1.225,97
2012,23092,Veronella,233,51
2012,23093,Vestenanova,109,12
2012,23094,Vigasio,313,67
2012,23095,Villa Bartolomea,109,06
2012,23096,Villafranca di Verona,573,38
2012,23097,Zevio,266,96
2012,23098,Zimella,240,89
2012,24001,Agugliaro,96,64
2012,24002,Albettone,101,77
2012,24003,Alonte,143,36
2012,24004,Altavilla Vicentina,707,96
2012,24005,Altissimo,152,87
2012,24006,Arcugnano,188,14
2012,24007,Arsiero,78,93
2012,24008,Arzignano,754,02
2012,24009,Asiago,39,5
2012,24010,Asigliano Veneto,110,37
2012,24011,Barbarano Vicentino,235,05
2012,24012,Bassano del Grappa,921,52
2012,24013,Bolzano Vicentino,327,75
2012,24014,Breganze,400,23
2012,24015,Brendola,264,78
2012,24016,Bressanvido,365,93
2012,24017,Brogliano,320,65
2012,24018,Caldogno,699,31
2012,24019,Caltrano,114,93
2012,24020,Calvene,114,78
2012,24021,Camisano Vicentino,360,5
2012,24022,Campiglia dei Berici,162,02
2012,24023,Campolongo sul Brenta,87,32
2012,24024,Carrè,423,1
2012,24025,Cartigliano,507,47
2012,24026,Cassola,1.118,9
2012,24027,Castegnero,253,02
2012,24028,Castelgomberto,354,45
2012,24029,Chiampo,569,07
2012,24030,Chiuppano,566,96
2012,24031,Cismon del Grappa,27,46
2012,24032,Cogollo del Cengio,93,84
2012,24033,Conco,81,61
2012,24034,Cornedo Vicentino,510,94
2012,24035,Costabissara,552,35
2012,24036,Creazzo,1.034,39
2012,24037,Crespadoro,47,08
2012,24038,Dueville,694,28
2012,24039,Enego,33,45
2012,24040,Fara Vicentino,258,5
2012,24041,Foza,20,48
2012,24042,Gallio,49,87
2012,24043,Gambellara,263,18
2012,24044,Gambugliano,105,38
2012,24045,Grancona,153,41
2012,24046,Grisignano di Zocco,256,06
2012,24047,Grumolo delle Abbadesse,253,02
2012,24048,Isola Vicentina,373,9
2012,24049,Laghi,5,5
2012,24050,Lastebasse,12,13
2012,24051,Longare,247,75
2012,24052,Lonigo,321,15
2012,24053,Lugo di Vicenza,256,1
2012,24054,Lusiana,79,77
2012,24055,Malo,484,12
2012,24056,Marano Vicentino,765,83
2012,24057,Marostica,379,62
2012,24058,Mason Vicentino,295,08
2012,24059,Molvena,347,97
2012,24060,Montebello Vicentino,305,65
2012,24061,Montecchio Maggiore,764,69
2012,24062,Montecchio Precalcino,349,37
2012,24063,Monte di Malo,122,23
2012,24064,Montegalda,190,62
2012,24065,Montegaldella,132,21
2012,24066,Monteviale,322,26
2012,24067,Monticello Conte Otto,899,12
2012,24068,Montorso Vicentino,347,93
2012,24069,Mossano,127,64
2012,24070,Mussolente,497,34
2012,24071,Nanto,215,03
2012,24072,Nogarole Vicentino,127,78
2012,24073,Nove,627,41
2012,24074,Noventa Vicentina,385,87
2012,24075,Orgiano,174,2
2012,24076,Pedemonte,60,08
2012,24077,Pianezze,417,2
2012,24078,Piovene Rocchette,647,29
2012,24079,Poiana Maggiore,156,91
2012,24080,Posina,13,18
2012,24081,Pove del Grappa,316,12
2012,24082,Pozzoleone,248,23
2012,24083,Quinto Vicentino,331,38
2012,24084,Recoaro Terme,110,57
2012,24085,Roana,55,1
2012,24086,Romano d'Ezzelino,672,88
2012,24087,Rosà,587,21
2012,24088,Rossano Veneto,748,41
2012,24089,Rotzo,23,07
2012,24090,Salcedo,170,33
2012,24091,Sandrigo,297,71
2012,24092,San Germano dei Berici,75,48
2012,24093,San Nazario,75,09
2012,24094,San Pietro Mussolino,389,76
2012,24095,Santorso,432,73
2012,24096,San Vito di Leguzzano,586,23
2012,24097,Sarcedo,385
2012,24098,Sarego,283,89
2012,24099,Schiavon,218,5
2012,24100,Schio,584,55
2012,24101,Solagna,119,18
2012,24102,Sossano,210,71
2012,24103,Sovizzo,461,85
2012,24104,Tezze sul Brenta,709,28
2012,24105,Thiene,1.180,66
2012,24106,Tonezza del Cimone,36,46
2012,24107,Torrebelvicino,288,38
2012,24108,Torri di Quartesolo,631,82
